text,label_id,category
Taman Bermain,5,hiburan
Tahu Tempe,0,makanan
Sunscreen,3,belanja
Masker,6,kesehatan
Mozzarella Stick,0,makanan
-Brownie#,0,makanan
Kacamata,6,kesehatan
DOMPET,3,belanja
#MRT-,2,transportasi
Yakult,1,minuman
1xOngkos Kirim,7,lain_lain
PLN,4,tagihan
Mouse,3,belanja
2 Tas,3,belanja
Jus Jeruk,1,minuman
-Alat Musik_,5,hiburan
Top Up FF,5,hiburan
Nasi Putih,0,makanan
POPCORN,0,makanan
Cardigan,3,belanja
Stempel,7,lain_lain
3xGrabCar,2,transportasi
metromini,2,transportasi
Mango Drink,1,minuman
Pulpen,3,belanja
Cabut Gigi,6,kesehatan
3xCharger,3,belanja
Cinepolis,5,hiburan
1 Kuota Internet,4,tagihan
_Data Internet#,4,tagihan
1 Patungan,7,lain_lain
Detergen,3,belanja
Betadine,6,kesehatan
JuseMlol,1,minuman
Tiket Event,5,hiburan
Futsal,5,hiburan
Mineral Water,1,minuman
Buku Kuliah,3,belanja
SUNSCREEN,3,belanja
Voucher Game,5,hiburan
Adobe,4,tagihan
Vitamin C,6,kesehatan
Eclair,0,makanan
Air PAM,4,tagihan
Calpico,1,minuman
Energen,1,minuman
Aqua,1,minuman
nrabExperss,7,lain_lain
Ikan Goreng,0,makanan
BUKU TULIS,3,belanja
SiCepat,7,lain_lain
Milkshake,1,minuman
Komik,5,hiburan
2aya Tomnsefr,7,lain_lain
2 Futsal,5,hiburan
OjekOnline,2,transportasi
Obat Sakit Kepala,6,kesehatan
1xAyam Kremes,0,makanan
ATM,7,lain_lain
GRABEXPRESS,7,lain_lain
*Ibuprofen#,6,kesehatan
Retribusi Parkir,2,transportasi
bOat Maa*,6,kesehatan
TISU,3,belanja
Anteraja,7,lain_lain
STEMPEL,7,lain_lain
Tagihan Listrik,4,tagihan
Spotify,4,tagihan
Alat Musik,5,hiburan
Teh Botol,1,minuman
PDAM,4,tagihan
.Scan#,7,lain_lain
1xTol,2,transportasi
Billiard,5,hiburan
Kertas HVS,3,belanja
Chocolate Cake,0,makanan
E-Toll,2,transportasi
1xBlazer,3,belanja
1 Rumah Sakit,6,kesehatan
tenis,5,hiburan
Nasi Goreng Seafood,0,makanan
Power Bank,3,belanja
Tagihan HP,4,tagihan
SANDAL,3,belanja
Tike( Bus,2,transportasi
Futsal,5,hiburan
biaya pendaftaran,7,lain_lain
busway,2,transportasi
*Modul#,3,belanja
XXI,5,hiburan
3hun Gorne&,0,makanan
Sikat Gigi,3,belanja
OBAT SAKIT KEPALA,6,kesehatan
Kuota Internet,4,tagihan
uransjakarta,2,transportasi
KRL,2,transportasi
tiket wisata,5,hiburan
1xPDAM,4,tagihan
Popcorn,0,makanan
Busway,2,transportasi
Su1lemen,6,kesehatan
Dokter Gigi,6,kesehatan
Infaq,7,lain_lain
GORENGAN,0,makanan
Strudel,0,makanan
wonton,0,makanan
Tjeokbkki,0,makanan
Tagihan Listrik,4,tagihan
Buku Novel,5,hiburan
Obat Maag,6,kesehatan
Orange Juice,1,minuman
#Tiket Bioskop-,5,hiburan
FORMULIR,7,lain_lain
Sabun,3,belanja
Taksi Online,2,transportasi
KIMIA FARMA,6,kesehatan
Kabel Data,3,belanja
UC PUBG,5,hiburan
@ Tiket MRT,2,transportasi
Sate Ayam,0,makanan
@ Cukur,7,lain_lain
Banana Bread,0,makanan
Orange Juice,1,minuman
OjekOnline,2,transportasi
Kuota Internet,4,tagihan
pertalite,2,transportasi
First Media,4,tagihan
kwetiau,0,makanan
softlens,6,kesehatan
Laundry,7,lain_lain
WiFi,4,tagihan
Suplemen,6,kesehatan
SEDEKAH,7,lain_lain
Netflix,4,tagihan
Pepermn6 tTea,1,minuman
Ongkir,7,lain_lain
atm,7,lain_lain
Cold Brew,1,minuman
Top Up Game,5,hiburan
Kopi Instan,1,minuman
Sandal,3,belanja
.Taman Bermain*,5,hiburan
Japchae,0,makanan
-CGV#,5,hiburan
Ayam Kreme,0,makanan
lo,2,transportasi
SPBU,2,transportasi
Billiard,5,hiburan
lemonade,1,minuman
MANGO DRINK,1,minuman
Strudel,0,makanan
BIAYA TRANSFER,7,lain_lain
Do4er,6,kesehatan
Pulpen,3,belanja
Headset,3,belanja
Token Listrik,4,tagihan
Air PAM,4,tagihan
SPOTIFY,4,tagihan
Carrot Cake,0,makanan
Crostini,0,makanan
Donasi,7,lain_lain
2xHansaplast,6,kesehatan
GOSEND,7,lain_lain
KIMBAP,0,makanan
Vanilla Latte,1,minuman
Paracetamol,6,kesehatan
badminton,5,hiburan
BUFFALO WING,0,makanan
Futsal,5,hiburan
TAS,3,belanja
Soto,0,makanan
MODUL,3,belanja
SPOTIFY,4,tagihan
Potong Rambut,7,lain_lain
Cat Akrilik,5,hiburan
Gym,5,hiburan
1xDisney Plus,4,tagihan
Jus Jambu,1,minuman
Apotek,6,kesehatan
GoRide,2,transportasi
Apple Music,4,tagihan
Tambal Gigi,6,kesehatan
Top Up PUBG,5,hiburan
Obat Flu,6,kesehatan
KIMIA FARMA,6,kesehatan
WiFi,4,tagihan
Uan Kos,4,tagihan
Biaya Periksa,6,kesehatan
Nasi Goreng Kampung,0,makanan
Alat Musik,5,hiburan
Lab Kesehatan,6,kesehatan
Tiket KRL,2,transportasi
Canva Pro,4,tagihan
cardigan,3,belanja
Antasida,6,kesehatan
Buku Tuli,3,belanja
.Damri-,2,transportasi
Jilid,7,lain_lain
Taman Bermain,5,hiburan
Buku Novel,5,hiburan
Softlens,6,kesehatan
DOKTER GIGI,6,kesehatan
Disney Plus,4,tagihan
_Spotify_,4,tagihan
Dompet,3,belanja
CGV,5,hiburan
ongkos kirim,7,lain_lain
Ikat Pinggang,3,belanja
Sandal,3,belanja
Deodoran,3,belanja
Sandwich,0,makanan
Hoodie,3,belanja
Nasi Uduk,0,makanan
-Isi Bensin#,2,transportasi
WAHANA,5,hiburan
Dompet,3,belanja
Sarapan,0,makanan
Latte,1,minuman
Microsoft 365,4,tagihan
Kopi Cappuccino,1,minuman
Yakult,1,minuman
Futsal,5,hiburan
Tagihan Telepon,4,tagihan
Dokter,6,kesehatan
Angkot,2,transportasi
Cardigan,3,belanja
Canva Pro,4,tagihan
Biay Kos,4,tagihan
buprfoen,6,kesehatan
Toast,0,makanan
Donasi,7,lain_lain
-JNE.,7,lain_lain
Gelato,0,makanan
#Dokter-,6,kesehatan
canva pro,4,tagihan
older,3,belanja
Vanilla Latte,1,minuman
DISNEY PLUS,4,tagihan
UANG KOS,4,tagihan
Minyak Kayu Putih,6,kesehatan
Karaoke,5,hiburan
*Bayar Listrik_,4,tagihan
Orangeq4uice,1,minuman
KACAMATA,6,kesehatan
BBM,2,transportasi
Spring Roll,0,makanan
Microsoft 365,4,tagihan
formulir,7,lain_lain
3xObat Maag,6,kesehatan
Mouse,3,belanja
#Lychee Drink.,1,minuman
Nonton Film,5,hiburan
Nugget,0,makanan
Ongkir,7,lain_lain
Cookie,0,makanan
.Maxim-,2,transportasi
sandal,3,belanja
nonton film,5,hiburan
Konsultasi Dokter,6,kesehatan
Dress,3,belanja
Tiket Kereta,2,transportasi
Transjakarta,2,transportasi
Bayar Listrik,4,tagihan
Pameran,5,hiburan
gorengan,0,makanan
GoSend,7,lain_lain
Sandwich,0,makanan
1 UC PUBG,5,hiburan
Cek Darah,6,kesehatan
Stabilo,3,belanja
Tteokbokki,0,makanan
GrabExpess,7,lain_lain
Buku Catatan,3,belanja
Es Matcha,1,minuman
Print,7,lain_lain
Tagihan WiFi,4,tagihan
Jilid,7,lain_lain
lteria,3,belanja
Sabun,3,belanja
Sweater,3,belanja
Bus,2,transportasi
Stempel,7,lain_lain
Uang Kos,4,tagihan
TiketK L,2,transportasi
1 Fried Noodle,0,makanan
Sepatu,3,belanja
Top Up Game,5,hiburan
Obat Sakit Keplaa,6,kesehatan
TOKOPEDIA,3,belanja
Gelang,3,belanja
NASI BAKAR,0,makanan
Good Day,1,minuman
MaximCar,2,transportasi
mineral water,1,minuman
Teh Tarik,1,minuman
Setrika,7,lain_lain
tokopedia,3,belanja
Rapid Test,6,kesehatan
Parkir,2,transportasi
Kopi Espresso,1,minuman
Konsultasi Dokter,6,kesehatan
Es Buah,1,minuman
Cold Brew,1,minuman
Voucher Game,5,hiburan
Salon,7,lain_lain
2xKemeja,3,belanja
Caramel Latte,1,minuman
es matcha,1,minuman
2xMocha,1,minuman
*Hansaplast.,6,kesehatan
Netflix,4,tagihan
tiket konser,5,hiburan
Sweater,3,belanja
Tenis,5,hiburan
Boba,1,minuman
Cabut Gigi,6,kesehatan
Scan,7,lain_lain
Wrap,0,makanan
Obat Maag,6,kesehatan
Mang Drink,1,minuman
Biaya Transfer,7,lain_lain
Kimia Farm,6,kesehatan
GoSend,7,lain_lain
PLN,4,tagihan
Tagihan HP,4,tagihan
Sausage Brea,0,makanan
3xBPJS Kesehatan,4,tagihan
Matcha,1,minuman
Folder,3,belanja
Detergen,3,belanja
Spidol,3,belanja
Bensin,2,transportasi
Top Up PUBG,5,hiburan
Data Internet,4,tagihan
Jus Jambu,1,minuman
Oba Batuk,6,kesehatan
Parfait,0,makanan
Bus,2,transportasi
Paracetamol,6,kesehatan
Skincare,3,belanja
Wrap,0,makanan
Iuran Kelas,7,lain_lain
retribusi parkir,2,transportasi
Apotek,6,kesehatan
Sparkling Water,1,minuman
-Softlens-,6,kesehatan
Kereta Api,2,transportasi
Es Campu,1,minuman
Frappe,1,minuman
Hazelnut Latte,1,minuman
Hansaplast,6,kesehatan
vitamin d,6,kesehatan
*Canva Pro_,4,tagihan
Jajan,7,lain_lain
POCARI SWEAT,1,minuman
parkir motor,2,transportasi
Kemeja,3,belanja
Cold Brew,1,minuman
Obat Diare,6,kesehatan
aSdal,3,belanja
Tagihan HP,4,tagihan
_Caramel Macchiato.,1,minuman
canva pro,4,tagihan
#Paracetamol_,6,kesehatan
Bensin,2,transportasi
Taman Bermain,5,hiburan
Tagihan Telepon,4,tagihan
Sate Ayam,0,makanan
Cek Darah,6,kesehatan
Tol,2,transportasi
.JNT#,7,lain_lain
Damri,2,transportasi
PDAM,4,tagihan
Adobe,4,tagihan
ClbSoda,1,minuman
Lab Kesehatna,6,kesehatan
Lensa Kontak,6,kesehatan
Carrot Cake,0,makanan
Buku Novel,5,hiburan
*Administrasi-,4,tagihan
Siomay,0,makanan
POTONG RAMBUT,7,lain_lain
LRT,2,transportasi
Dakgalbi,0,makanan
DATA INTERNET,4,tagihan
1xBuku Kuliah,3,belanja
Top Up Game,5,hiburan
Sweater,3,belanja
tiket event,5,hiburan
Cabut Gigi,6,kesehatan
1xVitamin D,6,kesehatan
mobil online,2,transportasi
Earl nrey,1,minuman
Tiket Keret,2,transportasi
Flashdisk,3,belanja
Paracetamol,6,kesehatan
Taksi Online,2,transportasi
Vitamin D,6,kesehatan
Lumpia,0,makanan
Scan,7,lain_lain
Pensil,3,belanja
diamond ml,5,hiburan
_Profiterole_,0,makanan
Pembalut,3,belanja
2xPrint,7,lain_lain
Shopee,3,belanja
Es Dawet,1,minuman
@ Kacamata,6,kesehatan
Bayar Listrik,4,tagihan
Kontrakan,4,tagihan
Tenis,5,hiburan
PLN,4,tagihan
Sunscreen,3,belanja
Grape Juice,1,minuman
soup,0,makanan
Earohne,3,belanja
Teh Manis,1,minuman
Hansaplast,6,kesehatan
Internet Bulanan,4,tagihan
Taman Bermain,5,hiburan
_Festival*,5,hiburan
Deodoran,3,belanja
.Tiket Masuk*,5,hiburan
Flashdisk,3,belanja
Latte,1,minuman
-Cheesecake#,0,makanan
Biaya Admin,4,tagihan
Sedekah,7,lain_lain
MaximCar,2,transportasi
Apple Music,4,tagihan
Hazefnut Latte,1,minuman
KOMIK,5,hiburan
Frappe,1,minuman
Tagihan Air,4,tagihan
Kolam Renang,5,hiburan
2xRed Velvet,0,makanan
Kertas HVS,3,belanja
Bus,2,transportasi
Uang Kos,4,tagihan
Maxim,2,transportasi
Macchiato,1,minuman
Spotify,4,tagihan
Cek Darah,6,kesehatan
Ikat Pinggang,3,belanja
Tiket Event,5,hiburan
Retribus Parkir,2,transportasi
Bus,2,transportasi
Apple Juice,1,minuman
Tiket Konser,5,hiburan
LRT,2,transportasi
Dimsum,0,makanan
BPJS Kesehatan,4,tagihan
Bioskop,5,hiburan
bus,2,transportasi
PLN,4,tagihan
MODUL,3,belanja
Apotek,6,kesehatan
Energen,1,minuman
Tiket Masuk,5,hiburan
1xBiaya Berobat,6,kesehatan
Tiket Konser,5,hiburan
Lain-lain,7,lain_lain
Earphone,3,belanja
Hazelnut Latte,1,minuman
metromini,2,transportasi
INFAQ,7,lain_lain
Nachos,0,makanan
Biaya Periksa,6,kesehatan
3xGoRide,2,transportasi
shopee,3,belanja
Kimia Farma,6,kesehatan
Token Listrik,4,tagihan
@ Carrot Cake,0,makanan
Fried Rice,0,makanan
Obat Diare,6,kesehatan
Awam Groeng,0,makanan
1 ATM,7,lain_lain
Iuran,4,tagihan
Antasida,6,kesehatan
*Softener-,3,belanja
Diamond ML,5,hiburan
Lavender Latte,1,minuman
Ibuprofen,6,kesehatan
3xGorengan,0,makanan
1xTiket MRT,2,transportasi
Biaya Transfer,7,lain_lain
Alat Musik,5,hiburan
Suplemen,6,kesehatan
Bus,2,transportasi
Buku Novel,5,hiburan
Betadine,6,kesehatan
Charger,3,belanja
Konsultasi Dokter,6,kesehatan
1 Oolong Tea,1,minuman
eni,5,hiburan
Transfer,7,lain_lain
bulgogi,0,makanan
isi bensin,2,transportasi
MaximBike,2,transportasi
Masker,6,kesehatan
LAIN-LAIN,7,lain_lain
COMMUTER LINE,2,transportasi
Sampo,3,belanja
TOP UP GAME,5,hiburan
_Transfer_,7,lain_lain
AIR PAM,4,tagihan
#Tol*,2,transportasi
Servis Motor,2,transportasi
3xPLN,4,tagihan
Cold Brew,1,minuman
3xTransfer,7,lain_lain
Keyboard,3,belanja
Lemonade,1,minuman
Formulir,7,lain_lain
*Amoxicillin#,6,kesehatan
Mizone,1,minuman
NASI CAMPUR,0,makanan
Kolam Renang,5,hiburan
TRANSFER,7,lain_lain
Energen,1,minuman
Tiket Wisata,5,hiburan
#Ramen#,0,makanan
Vitamin D,6,kesehatan
Rok,3,belanja
Patungan,7,lain_lain
Rumah Sakit,6,kesehatan
MaximBike,2,transportasi
Puskesmas,6,kesehatan
Asuransi,4,tagihan
KABEL DATA,3,belanja
Dokter,6,kesehatan
kaos,3,belanja
Tike tBioskop,5,hiburan
Anteraja,7,lain_lain
a)caron,0,makanan
Tike Bus,2,transportasi
Cuci Baj,7,lain_lain
Sedekah,7,lain_lain
Softlens,6,kesehatan
Tempura,0,makanan
TRANSFER,7,lain_lain
Asuransi,4,tagihan
JNE,7,lain_lain
Administrasi,4,tagihan
Kopi Aren,1,minuman
MATCHA,1,minuman
jajan,7,lain_lain
First Media,4,tagihan
Minyak Kayu Putih,6,kesehatan
Textbook,3,belanja
bowling,5,hiburan
_Sewa Kos*,4,tagihan
Multivitamin,6,kesehatan
Tol,2,transportasi
Donasi,7,lain_lain
Resep Dokte,6,kesehatan
VANILLA LATTE,1,minuman
Frappe,1,minuman
Ayam Goreng,0,makanan
Buku Novel,5,hiburan
Guardian,6,kesehatan
WiFi,4,tagihan
Steam,5,hiburan
Anteraja,7,lain_lain
nasi goreng spesial,0,makanan
PULSA,4,tagihan
Tiket MRT,2,transportasi
Badminton,5,hiburan
BBM,2,transportasi
PERTALITE,2,transportasi
BIAYA KOS,4,tagihan
Mouse,3,belanja
scan,7,lain_lain
Parkir,2,transportasi
Teh Hijau,1,minuman
Trnsjkarata,2,transportasi
3xChips,0,makanan
amoxicillin,6,kesehatan
Servis Motor,2,transportasi
Taksi Online,2,transportasi
Legalisir,7,lain_lain
GoSend,7,lain_lain
Obat Batuk,6,kesehatan
Bus,2,transportasi
Badminton,5,hiburan
pdam,4,tagihan
Softlens,6,kesehatan
Lab Kesehatan,6,kesehatan
Sewa Kos,4,tagihan
BBM,2,transportasi
Grape Juice,1,minuman
Galbi,0,makanan
Cek Darah,6,kesehatan
ONGKIR,7,lain_lain
Kopi Espresso,1,minuman
Angkot,2,transportasi
Map Plastik,3,belanja
Festival,5,hiburan
Tgikna Telepon,4,tagihan
Mango Drink,1,minuman
es kopi susu,1,minuman
TOP UP FF,5,hiburan
#Tiket Konser#,5,hiburan
retribusi parkir,2,transportasi
1 Donasi,7,lain_lain
Cinepolis,5,hiburan
Kopi Susu,1,minuman
Alat Musik,5,hiburan
3xTiket Masuk,5,hiburan
Tambal Gigi,6,kesehatan
Softener,3,belanja
*Jajan#,7,lain_lain
Administrasi,4,tagihan
Iubrofe,6,kesehatan
Masker,6,kesehatan
OVALTINE,1,minuman
Ikan Bakar,0,makanan
GrabBike,2,transportasi
Potong Rambut,7,lain_lain
Festival,5,hiburan
metromini,2,transportasi
BBM,2,transportasi
pecel lele,0,makanan
Disne Plus,4,tagihan
Peach Tea,1,minuman
Patungan,7,lain_lain
Nescafe,1,minuman
vanilla latte,1,minuman
Minyak Kayu Putih,6,kesehatan
.Kopi Dalgona.,1,minuman
grape juice,1,minuman
Jilid,7,lain_lain
Kopi Susu,1,minuman
Parkir Mobil,2,transportasi
Top Up Mobile Legends,5,hiburan
Isi Bensin,2,transportasi
Soba,0,makanan
1xPuskesmas,6,kesehatan
Biaya Berobat,6,kesehatan
Sewa Kos,4,tagihan
Cardigan,3,belanja
Setrika,7,lain_lain
Bioskop,5,hiburan
CAT AKRILIK,5,hiburan
BPJS Kesehatan,4,tagihan
Cap Cay,0,makanan
2xBBQ Chicken,0,makanan
Obat Maag,6,kesehatan
Bus,2,transportasi
Lain-lain,7,lain_lain
Lasagna,0,makanan
Mikrolet,2,transportasi
Damri,2,transportasi
Festival,5,hiburan
PCR,6,kesehatan
.Kopi Americano*,1,minuman
Futsal,5,hiburan
TAMBAL GIGI,6,kesehatan
Cuci Baj,7,lain_lain
BUS,2,transportasi
Tiket Bus,2,transportasi
!ikeWisata,5,hiburan
.Lain-lain-,7,lain_lain
Guardian,6,kesehatan
DAMRI,2,transportasi
Retribusi Parkir,2,transportasi
Lasagna,0,makanan
-Tiket Bioskop.,5,hiburan
Ganti Oli,2,transportasi
-Paracetamol_,6,kesehatan
Jam Tangan,3,belanja
Tiket Konser,5,hiburan
Sparkling Water,1,minuman
PROFITEROLE,0,makanan
Konsultasi Dokter,6,kesehatan
2 Tteokbokki,0,makanan
GrabExpress,7,lain_lain
3xLatte,1,minuman
Adobe,4,tagihan
Cinepolis,5,hiburan
Kabel Dat,3,belanja
Apple Music,4,tagihan
1 Futsal,5,hiburan
CGV,5,hiburan
LRT,2,transportasi
Tiket MRT,2,transportasi
Jus Alpukat,1,minuman
Spidol,3,belanja
Minyak Kayu Putih,6,kesehatan
JAPCHAE,0,makanan
Damri,2,transportasi
Softlens,6,kesehatan
BIOSKOP,5,hiburan
Lemonade,1,minuman
Mocha,1,minuman
TIKET PESAWAT,2,transportasi
Kopi Dalgona,1,minuman
-Obat Diare_,6,kesehatan
Makan Sian,0,makanan
Suplemen,6,kesehatan
CLUB SANDWICH,0,makanan
Retribusi Parki,2,transportasi
lontong,0,makanan
_Penggaris-,3,belanja
Modul,3,belanja
1xKaos,3,belanja
Amoxicillin,6,kesehatan
aSlad,0,makanan
Folder,3,belanja
2 Fried Rice,0,makanan
print,7,lain_lain
Apple Music,4,tagihan
-Netflix_,4,tagihan
Biaya Transfer,7,lain_lain
Diamond ML,5,hiburan
SPARKLING WATER,1,minuman
Microsoft 365,4,tagihan
steam,5,hiburan
1xKertas HVS,3,belanja
Kontrskcn,4,tagihan
Top Up Game,5,hiburan
Folder,3,belanja
_Topi_,3,belanja
pulsa,4,tagihan
Microsoft 365,4,tagihan
MULTIVITAMIN,6,kesehatan
Top Up FF,5,hiburan
First Media,4,tagihan
BOWLING,5,hiburan
Gym,5,hiburan
Cuci Baju,7,lain_lain
Komik,5,hiburan
Eclair,0,makanan
Formulir,7,lain_lain
Badminton,5,hiburan
Sedekah,7,lain_lain
Cappuccino,1,minuman
Tongseng,0,makanan
KOPI SUSU,1,minuman
TAGIHAN HP,4,tagihan
Kertas HVS,3,belanja
Vanilla Latte,1,minuman
Maxiv,2,transportasi
Stempel,7,lain_lain
Paket Data,4,tagihan
Vanilla Latte,1,minuman
*BPJS Kesehatan.,4,tagihan
KEBUN BINATANG,5,hiburan
Orange Juice,1,minuman
Stempel,7,lain_lain
Badminton,5,hiburan
Softener,3,belanja
Billiard,5,hiburan
2 Taro Latte,1,minuman
YouTube Premium,4,tagihan
Apple Music,4,tagihan
-CGV.,5,hiburan
Smoothie,1,minuman
PCR,6,kesehatan
Obat Diare,6,kesehatan
Microsof 365,4,tagihan
Kabel Data,3,belanja
Nasy Uduk,0,makanan
@ Biaya Periksa,6,kesehatan
Zakat,7,lain_lain
Wrap,0,makanan
Kebab,0,makanan
Badminton,5,hiburan
Lemonade,1,minuman
Kopi Mocha,1,minuman
Tikt Ma)uk,5,hiburan
Penggaris,3,belanja
Steam,5,hiburan
1xRok,3,belanja
Futsal,5,hiburan
Internet Bulanan,4,tagihan
Internet Bulanan,4,tagihan
Ice Crea,0,makanan
Ongkir,7,lain_lain
Penggaris,3,belanja
detergen,3,belanja
Isi Pulsa,4,tagihan
Ayam Kremes,0,makanan
OjekOnline,2,transportasi
Spotify,4,tagihan
PLN,4,tagihan
_Spotify*,4,tagihan
cat akrilik,5,hiburan
Pameran,5,hiburan
Yakult,1,minuman
Takoyaki,0,makanan
Print,7,lain_lain
#Vanilla Latte#,1,minuman
Tiekt Bus,2,transportasi
Air Mineral,1,minuman
Grab,2,transportasi
Macaron,0,makanan
Rapid Test,6,kesehatan
Dokter,6,kesehatan
*Parkir-,2,transportasi
MaximBike,2,transportasi
gosend,7,lain_lain
-Konsultasi Dokter.,6,kesehatan
Formulir,7,lain_lain
Bus,2,transportasi
Shopee,3,belanja
JNT,7,lain_lain
Pasta,0,makanan
Kimbap,0,makanan
Rapid Test,6,kesehatan
Billiard,5,hiburan
3xAmoxicillin,6,kesehatan
Bus,2,transportasi
Tiket Masuk,5,hiburan
Konsultasi Dokter,6,kesehatan
Biaya Pendaftaran,7,lain_lain
Power Bank,3,belanja
GoCar,2,transportasi
Kopi us,1,minuman
Paracetamol,6,kesehatan
#Isi Pulsa*,4,tagihan
Es Dawet,1,minuman
Cardigan,3,belanja
-Sampo-,3,belanja
_Bruschetta*,0,makanan
mouse,3,belanja
2 Klinik,6,kesehatan
nasi bakar,0,makanan
Bowling,5,hiburan
Metromini,2,transportasi
Iuran,4,tagihan
Udon,0,makanan
Tiket Bus,2,transportasi
2 Oolong Tea,1,minuman
nasi goreng seafood,0,makanan
KONTRAKAN,4,tagihan
pulsa,4,tagihan
JNT,7,lain_lain
Alat Musik,5,hiburan
KACAMATA,3,belanja
BLT,0,makanan
Masker,6,kesehatan
Parkir Motor,2,transportasi
_Grab#,2,transportasi
Telur Dadar,0,makanan
Bayar Kos,4,tagihan
Obat Batuk,6,kesehatan
Paracetamol,6,kesehatan
Konsultasi Dokter,6,kesehatan
Hoodie,3,belanja
cardigan,3,belanja
JNT,7,lain_lain
Sikat Gigi,3,belanja
KIMIA FARMA,6,kesehatan
Es Kelapa Muda,1,minuman
Shopee,3,belanja
Es Teh,1,minuman
Tagihan Listrik,4,tagihan
Cukur,7,lain_lain
Isi Bensin,2,transportasi
Sausage Bread,0,makanan
SPAGHETTI,0,makanan
maximbike,2,transportasi
Kacamata,3,belanja
PULPEN,3,belanja
Komik,5,hiburan
Scan,7,lain_lain
*Kupat Tahu.,0,makanan
Canva Pro,4,tagihan
Nasi Kuning,0,makanan
Servis Motor,2,transportasi
Data Internet,4,tagihan
Pizza roast,0,makanan
3xBBM,2,transportasi
Cookie,0,makanan
Gojek,2,transportasi
Microsoft 365,4,tagihan
_Mizone#,1,minuman
Tiket Event,5,hiburan
Busway,2,transportasi
2 Air PAM,4,tagihan
@ Gym,5,hiburan
Club Soda,1,minuman
EsbKoipsu,1,minuman
Biaya Kos,4,tagihan
Iuran Kelas,7,lain_lain
Kopi Americano,1,minuman
_Pertalite*,2,transportasi
tenis,5,hiburan
Hazelnut Latte,1,minuman
#Ongkir.,7,lain_lain
Masker,6,kesehatan
Anteraja,7,lain_lain
Caesar Salad,0,makanan
Commuter Line,2,transportasi
Strudel,0,makanan
Donasi,7,lain_lain
Earphone,3,belanja
Token Listrik,4,tagihan
Bioskop,5,hiburan
Kabel Data,3,belanja
Top Up Mobile Legends,5,hiburan
Lain-lain,7,lain_lain
GoSend,7,lain_lain
Ayam Kremes,0,makanan
Amoxicillin,6,kesehatan
TIKET KERETA,2,transportasi
TEXTBOOK,3,belanja
Sorbet,0,makanan
Sepatu,3,belanja
Firsq Med0a,4,tagihan
Salon,7,lain_lain
Strawberry Drink,1,minuman
Mocha,1,minuman
Minyak Kayu Putih,6,kesehatan
@ Canva Pro,4,tagihan
BIAYA KOS,4,tagihan
*Iuran Organisasi_,7,lain_lain
Waffle,0,makanan
Keyboard,3,belanja
tiket konser,5,hiburan
Sunscreen,3,belanja
Kopi Americano,1,minuman
Biaya Pendaftaran,7,lain_lain
Top Up Genshin,5,hiburan
Anteraja,7,lain_lain
ibuprofen,6,kesehatan
Cabut Gigi,6,kesehatan
Carame Macchiato,1,minuman
Baju,3,belanja
Pulpen,3,belanja
Netflix,4,tagihan
YouTube Premium,4,tagihan
Kolam Renang,5,hiburan
Apple Juice,1,minuman
le mineral,1,minuman
Top Up Genshin,5,hiburan
zakat,7,lain_lain
Spotify,4,tagihan
Cuci Baju,7,lain_lain
Transjakarta,2,transportasi
ONGKIR,7,lain_lain
Map Plastik,3,belanja
Apotek,6,kesehatan
.Sepatu_,3,belanja
a(icpo,1,minuman
Guardia,6,kesehatan
Air PAM,4,tagihan
Iced Latte,1,minuman
First Media,4,tagihan
Servis Motor,2,transportasi
IBUPROFEN,6,kesehatan
Jus Jambu,1,minuman
folder,3,belanja
YouTube Premium,4,tagihan
Cap Cay,0,makanan
Cardigan,3,belanja
Metromini,2,transportasi
Infaq,7,lain_lain
GrabExpress,7,lain_lain
BUS,2,transportasi
TOKEN LISTRIK,4,tagihan
Puskesmas,6,kesehatan
Hazelnut Latte,1,minuman
Chicken Wing,0,makanan
Sedekah,7,lain_lain
Kemeja,3,belanja
Kimia Farma,6,kesehatan
Kwetiau,0,makanan
Rumah Sakit,6,kesehatan
3xIsi Pulsa,4,tagihan
*Microsoft 365.,4,tagihan
Onion Ring,0,makanan
Badminton,5,hiburan
_Iuran_,4,tagihan
#Isi Pulsa-,4,tagihan
Parkir Mobil,2,transportasi
Minyak Kayu Putih,6,kesehatan
3xKemeja,3,belanja
TENIS,5,hiburan
Pepperimnt Tea,1,minuman
Pasta Gig,3,belanja
Futsal,5,hiburan
Deodoran,3,belanja
Hotdog,0,makanan
_Obat Diare#,6,kesehatan
Minya Kayu Putih,6,kesehatan
Damri,2,transportasi
Sewa Kos,4,tagihan
Chamomile,1,minuman
Festival,5,hiburan
Biaya Transfer,7,lain_lain
SICEPAT,7,lain_lain
Vanilla Latte,1,minuman
2 UC PUBG,5,hiburan
CUCI BAJU,7,lain_lain
Patungan,7,lain_lain
Paracetamol,6,kesehatan
Mineral Water,1,minuman
Wahana,5,hiburan
Bwlinq,5,hiburan
Mikrolet,2,transportasi
etris Parkir,2,transportasi
Buku Kuliah,3,belanja
Nasi Goreng Kampung,0,makanan
Laundry,7,lain_lain
Nonton Film,5,hiburan
3xBrown Sugar,1,minuman
Minyak Kayu Putih,6,kesehatan
Konsultas Dokter,6,kesehatan
sedekah,7,lain_lain
#Patungan_,7,lain_lain
Wrap,0,makanan
FESTIVAL,5,hiburan
Kupat Tahu,0,makanan
Alat Musik,5,hiburan
